primary_key,sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
NBA_2024-03-01_NA_New Orleans Pelicans_Indiana Pacers,basketball,pro,NBA,2024-03-01,Friday,,New Orleans Pelicans,Indiana Pacers,Smoothie King Center,New Orleans,LA
NBA_2024-03-01_NA_Chicago Bulls_Milwaukee Bucks,basketball,pro,NBA,2024-03-01,Friday,,Chicago Bulls,Milwaukee Bucks,United Center,Chicago,IL
NBA_2024-03-01_NA_Los Angeles Clippers_Washington Wizards,basketball,pro,NBA,2024-03-01,Friday,,Los Angeles Clippers,Washington Wizards,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-02_NA_Brooklyn Nets_Atlanta Hawks,basketball,pro,NBA,2024-03-02,Saturday,,Brooklyn Nets,Atlanta Hawks,Barclays Center,Brooklyn,NY
NBA_2024-03-02_NA_Miami Heat_Utah Jazz,basketball,pro,NBA,2024-03-02,Saturday,,Miami Heat,Utah Jazz,Kaseya Center,Miami,FL
NBA_2024-03-02_NA_Memphis Grizzlies_Portland Trail Blazers,basketball,pro,NBA,2024-03-02,Saturday,,Memphis Grizzlies,Portland Trail Blazers,FedEx Forum,Memphis,TN
NBA_2024-03-02_NA_Los Angeles Lakers_Denver Nuggets,basketball,pro,NBA,2024-03-02,Saturday,,Los Angeles Lakers,Denver Nuggets,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-02_NA_Phoenix Suns_Houston Rockets,basketball,pro,NBA,2024-03-02,Saturday,,Phoenix Suns,Houston Rockets,Footprint Center,Phoenix,AZ
NBA_2024-03-03_NA_Dallas Mavericks_Philadelphia 76ers,basketball,pro,NBA,2024-03-03,Sunday,,Dallas Mavericks,Philadelphia 76ers,American Airlines Center,Dallas,TX
NBA_2024-03-03_NA_Boston Celtics_Golden State Warriors,basketball,pro,NBA,2024-03-03,Sunday,,Boston Celtics,Golden State Warriors,TD Garden,Boston,MA
NBA_2024-03-03_NA_Minnesota Timberwolves_Los Angeles Clippers,basketball,pro,NBA,2024-03-03,Sunday,,Minnesota Timberwolves,Los Angeles Clippers,Target Center,Minneapolis,MN
NBA_2024-03-03_NA_Orlando Magic_Detroit Pistons,basketball,pro,NBA,2024-03-03,Sunday,,Orlando Magic,Detroit Pistons,Amway Center,Orlando,FL
NBA_2024-03-03_NA_Toronto Raptors_Charlotte Hornets,basketball,pro,NBA,2024-03-03,Sunday,,Toronto Raptors,Charlotte Hornets,Scotiabank Arena,Toronto,ON
NBA_2024-03-03_NA_Cleveland Cavaliers_New York Knicks,basketball,pro,NBA,2024-03-03,Sunday,,Cleveland Cavaliers,New York Knicks,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2024-03-03_NA_San Antonio Spurs_Indiana Pacers,basketball,pro,NBA,2024-03-03,Sunday,,San Antonio Spurs,Indiana Pacers,Frost Bank Center,San Antonio,TX
NBA_2024-03-03_NA_Phoenix Suns_Oklahoma City Thunder,basketball,pro,NBA,2024-03-03,Sunday,,Phoenix Suns,Oklahoma City Thunder,Footprint Center,Phoenix,AZ
NBA_2024-03-04_NA_Brooklyn Nets_Memphis Grizzlies,basketball,pro,NBA,2024-03-04,Monday,,Brooklyn Nets,Memphis Grizzlies,Barclays Center,Brooklyn,NY
NBA_2024-03-04_NA_Milwaukee Bucks_Los Angeles Clippers,basketball,pro,NBA,2024-03-04,Monday,,Milwaukee Bucks,Los Angeles Clippers,Fiserv Forum,Milwaukee,WI
NBA_2024-03-04_NA_Minnesota Timberwolves_Portland Trail Blazers,basketball,pro,NBA,2024-03-04,Monday,,Minnesota Timberwolves,Portland Trail Blazers,Target Center,Minneapolis,MN
NBA_2024-03-04_NA_Utah Jazz_Washington Wizards,basketball,pro,NBA,2024-03-04,Monday,,Utah Jazz,Washington Wizards,Delta Center,Salt Lake City,UT
NBA_2024-03-04_NA_Sacramento Kings_Chicago Bulls,basketball,pro,NBA,2024-03-04,Monday,,Sacramento Kings,Chicago Bulls,Golden 1 Center,Sacramento,CA
NBA_2024-03-04_NA_Los Angeles Lakers_Oklahoma City Thunder,basketball,pro,NBA,2024-03-04,Monday,,Los Angeles Lakers,Oklahoma City Thunder,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-05_NA_Charlotte Hornets_Orlando Magic,basketball,pro,NBA,2024-03-05,Tuesday,,Charlotte Hornets,Orlando Magic,Spectrum Center,Charlotte,NC
NBA_2024-03-05_NA_Cleveland Cavaliers_Boston Celtics,basketball,pro,NBA,2024-03-05,Tuesday,,Cleveland Cavaliers,Boston Celtics,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2024-03-05_NA_Brooklyn Nets_Philadelphia 76ers,basketball,pro,NBA,2024-03-05,Tuesday,,Brooklyn Nets,Philadelphia 76ers,Barclays Center,Brooklyn,NY
NBA_2024-03-05_NA_Miami Heat_Detroit Pistons,basketball,pro,NBA,2024-03-05,Tuesday,,Miami Heat,Detroit Pistons,Kaseya Center,Miami,FL
NBA_2024-03-05_NA_New York Knicks_Atlanta Hawks,basketball,pro,NBA,2024-03-05,Tuesday,,New York Knicks,Atlanta Hawks,Madison Square Garden (IV),New York,NY
NBA_2024-03-05_NA_Toronto Raptors_New Orleans Pelicans,basketball,pro,NBA,2024-03-05,Tuesday,,Toronto Raptors,New Orleans Pelicans,Scotiabank Arena,Toronto,ON
NBA_2024-03-05_NA_Houston Rockets_San Antonio Spurs,basketball,pro,NBA,2024-03-05,Tuesday,,Houston Rockets,San Antonio Spurs,Toyota Center,Houston,TX
NBA_2024-03-05_NA_Dallas Mavericks_Indiana Pacers,basketball,pro,NBA,2024-03-05,Tuesday,,Dallas Mavericks,Indiana Pacers,American Airlines Center,Dallas,TX
NBA_2024-03-05_NA_Denver Nuggets_Phoenix Suns,basketball,pro,NBA,2024-03-05,Tuesday,,Denver Nuggets,Phoenix Suns,Ball Arena,Denver,CO
NBA_2024-03-06_NA_Washington Wizards_Orlando Magic,basketball,pro,NBA,2024-03-06,Wednesday,,Washington Wizards,Orlando Magic,Capital One Arena,Washington,DC
NBA_2024-03-06_NA_Atlanta Hawks_Cleveland Cavaliers,basketball,pro,NBA,2024-03-06,Wednesday,,Atlanta Hawks,Cleveland Cavaliers,State Farm Arena,Atlanta,GA
NBA_2024-03-06_NA_Philadelphia 76ers_Memphis Grizzlies,basketball,pro,NBA,2024-03-06,Wednesday,,Philadelphia 76ers,Memphis Grizzlies,Wells Fargo Center,Philadelphia,PA
NBA_2024-03-06_NA_Houston Rockets_Los Angeles Clippers,basketball,pro,NBA,2024-03-06,Wednesday,,Houston Rockets,Los Angeles Clippers,Toyota Center,Houston,TX
NBA_2024-03-06_NA_Utah Jazz_Chicago Bulls,basketball,pro,NBA,2024-03-06,Wednesday,,Utah Jazz,Chicago Bulls,Delta Center,Salt Lake City,UT
NBA_2024-03-06_NA_Golden State Warriors_Milwaukee Bucks,basketball,pro,NBA,2024-03-06,Wednesday,,Golden State Warriors,Milwaukee Bucks,Chase Center,San Francisco,CA
NBA_2024-03-06_NA_Portland Trail Blazers_Oklahoma City Thunder,basketball,pro,NBA,2024-03-06,Wednesday,,Portland Trail Blazers,Oklahoma City Thunder,Moda Center,Portland,OR
NBA_2024-03-06_NA_Los Angeles Lakers_Sacramento Kings,basketball,pro,NBA,2024-03-06,Wednesday,,Los Angeles Lakers,Sacramento Kings,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-07_NA_Detroit Pistons_Brooklyn Nets,basketball,pro,NBA,2024-03-07,Thursday,,Detroit Pistons,Brooklyn Nets,Little Caesars Arena,Detroit,MI
NBA_2024-03-07_NA_Indiana Pacers_Minnesota Timberwolves,basketball,pro,NBA,2024-03-07,Thursday,,Indiana Pacers,Minnesota Timberwolves,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2024-03-07_NA_Dallas Mavericks_Miami Heat,basketball,pro,NBA,2024-03-07,Thursday,,Dallas Mavericks,Miami Heat,American Airlines Center,Dallas,TX
NBA_2024-03-07_NA_Phoenix Suns_Toronto Raptors,basketball,pro,NBA,2024-03-07,Thursday,,Phoenix Suns,Toronto Raptors,Footprint Center,Phoenix,AZ
NBA_2024-03-07_NA_Denver Nuggets_Boston Celtics,basketball,pro,NBA,2024-03-07,Thursday,,Denver Nuggets,Boston Celtics,Ball Arena,Denver,CO
NBA_2024-03-07_NA_Golden State Warriors_Chicago Bulls,basketball,pro,NBA,2024-03-07,Thursday,,Golden State Warriors,Chicago Bulls,Chase Center,San Francisco,CA
NBA_2024-03-07_NA_Sacramento Kings_San Antonio Spurs,basketball,pro,NBA,2024-03-07,Thursday,,Sacramento Kings,San Antonio Spurs,Golden 1 Center,Sacramento,CA
NBA_2024-03-08_NA_Philadelphia 76ers_New Orleans Pelicans,basketball,pro,NBA,2024-03-08,Friday,,Philadelphia 76ers,New Orleans Pelicans,Wells Fargo Center,Philadelphia,PA
NBA_2024-03-08_NA_Washington Wizards_Charlotte Hornets,basketball,pro,NBA,2024-03-08,Friday,,Washington Wizards,Charlotte Hornets,Capital One Arena,Washington,DC
NBA_2024-03-08_NA_Cleveland Cavaliers_Minnesota Timberwolves,basketball,pro,NBA,2024-03-08,Friday,,Cleveland Cavaliers,Minnesota Timberwolves,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2024-03-08_NA_Memphis Grizzlies_Atlanta Hawks,basketball,pro,NBA,2024-03-08,Friday,,Memphis Grizzlies,Atlanta Hawks,FedEx Forum,Memphis,TN
NBA_2024-03-08_NA_New York Knicks_Orlando Magic,basketball,pro,NBA,2024-03-08,Friday,,New York Knicks,Orlando Magic,Madison Square Garden (IV),New York,NY
NBA_2024-03-08_NA_Oklahoma City Thunder_Miami Heat,basketball,pro,NBA,2024-03-08,Friday,,Oklahoma City Thunder,Miami Heat,Paycom Center,Oklahoma City,OK
NBA_2024-03-08_NA_Los Angeles Lakers_Milwaukee Bucks,basketball,pro,NBA,2024-03-08,Friday,,Los Angeles Lakers,Milwaukee Bucks,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-08_NA_Portland Trail Blazers_Houston Rockets,basketball,pro,NBA,2024-03-08,Friday,,Portland Trail Blazers,Houston Rockets,Moda Center,Portland,OR
NBA_2024-03-09_NA_Los Angeles Clippers_Chicago Bulls,basketball,pro,NBA,2024-03-09,Saturday,,Los Angeles Clippers,Chicago Bulls,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-09_NA_Charlotte Hornets_Brooklyn Nets,basketball,pro,NBA,2024-03-09,Saturday,,Charlotte Hornets,Brooklyn Nets,Spectrum Center,Charlotte,NC
NBA_2024-03-09_NA_Detroit Pistons_Dallas Mavericks,basketball,pro,NBA,2024-03-09,Saturday,,Detroit Pistons,Dallas Mavericks,Little Caesars Arena,Detroit,MI
NBA_2024-03-09_NA_Golden State Warriors_San Antonio Spurs,basketball,pro,NBA,2024-03-09,Saturday,,Golden State Warriors,San Antonio Spurs,Chase Center,San Francisco,CA
NBA_2024-03-09_NA_Phoenix Suns_Boston Celtics,basketball,pro,NBA,2024-03-09,Saturday,,Phoenix Suns,Boston Celtics,Footprint Center,Phoenix,AZ
NBA_2024-03-09_NA_Denver Nuggets_Utah Jazz,basketball,pro,NBA,2024-03-09,Saturday,,Denver Nuggets,Utah Jazz,Ball Arena,Denver,CO
NBA_2024-03-09_NA_Portland Trail Blazers_Toronto Raptors,basketball,pro,NBA,2024-03-09,Saturday,,Portland Trail Blazers,Toronto Raptors,Moda Center,Portland,OR
NBA_2024-03-10_NA_Los Angeles Clippers_Milwaukee Bucks,basketball,pro,NBA,2024-03-10,Sunday,,Los Angeles Clippers,Milwaukee Bucks,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-10_NA_Atlanta Hawks_New Orleans Pelicans,basketball,pro,NBA,2024-03-10,Sunday,,Atlanta Hawks,New Orleans Pelicans,State Farm Arena,Atlanta,GA
NBA_2024-03-10_NA_Miami Heat_Washington Wizards,basketball,pro,NBA,2024-03-10,Sunday,,Miami Heat,Washington Wizards,Kaseya Center,Miami,FL
NBA_2024-03-10_NA_New York Knicks_Philadelphia 76ers,basketball,pro,NBA,2024-03-10,Sunday,,New York Knicks,Philadelphia 76ers,Madison Square Garden (IV),New York,NY
NBA_2024-03-10_NA_Orlando Magic_Indiana Pacers,basketball,pro,NBA,2024-03-10,Sunday,,Orlando Magic,Indiana Pacers,Amway Center,Orlando,FL
NBA_2024-03-10_NA_Sacramento Kings_Houston Rockets,basketball,pro,NBA,2024-03-10,Sunday,,Sacramento Kings,Houston Rockets,Golden 1 Center,Sacramento,CA
NBA_2024-03-10_NA_Cleveland Cavaliers_Brooklyn Nets,basketball,pro,NBA,2024-03-10,Sunday,,Cleveland Cavaliers,Brooklyn Nets,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2024-03-10_NA_Oklahoma City Thunder_Memphis Grizzlies,basketball,pro,NBA,2024-03-10,Sunday,,Oklahoma City Thunder,Memphis Grizzlies,Paycom Center,Oklahoma City,OK
NBA_2024-03-10_NA_Los Angeles Lakers_Minnesota Timberwolves,basketball,pro,NBA,2024-03-10,Sunday,,Los Angeles Lakers,Minnesota Timberwolves,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-11_NA_Detroit Pistons_Charlotte Hornets,basketball,pro,NBA,2024-03-11,Monday,,Detroit Pistons,Charlotte Hornets,Little Caesars Arena,Detroit,MI
NBA_2024-03-11_NA_Cleveland Cavaliers_Phoenix Suns,basketball,pro,NBA,2024-03-11,Monday,,Cleveland Cavaliers,Phoenix Suns,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2024-03-11_NA_Chicago Bulls_Dallas Mavericks,basketball,pro,NBA,2024-03-11,Monday,,Chicago Bulls,Dallas Mavericks,United Center,Chicago,IL
NBA_2024-03-11_NA_San Antonio Spurs_Golden State Warriors,basketball,pro,NBA,2024-03-11,Monday,,San Antonio Spurs,Golden State Warriors,Frost Bank Center,San Antonio,TX
NBA_2024-03-11_NA_Denver Nuggets_Toronto Raptors,basketball,pro,NBA,2024-03-11,Monday,,Denver Nuggets,Toronto Raptors,Ball Arena,Denver,CO
NBA_2024-03-11_NA_Portland Trail Blazers_Boston Celtics,basketball,pro,NBA,2024-03-11,Monday,,Portland Trail Blazers,Boston Celtics,Moda Center,Portland,OR
NBA_2024-03-12_NA_New York Knicks_Philadelphia 76ers,basketball,pro,NBA,2024-03-12,Tuesday,,New York Knicks,Philadelphia 76ers,Madison Square Garden (IV),New York,NY
NBA_2024-03-12_NA_Memphis Grizzlies_Washington Wizards,basketball,pro,NBA,2024-03-12,Tuesday,,Memphis Grizzlies,Washington Wizards,FedEx Forum,Memphis,TN
NBA_2024-03-12_NA_Oklahoma City Thunder_Indiana Pacers,basketball,pro,NBA,2024-03-12,Tuesday,,Oklahoma City Thunder,Indiana Pacers,Paycom Center,Oklahoma City,OK
NBA_2024-03-12_NA_San Antonio Spurs_Houston Rockets,basketball,pro,NBA,2024-03-12,Tuesday,,San Antonio Spurs,Houston Rockets,Frost Bank Center,San Antonio,TX
NBA_2024-03-12_NA_Utah Jazz_Boston Celtics,basketball,pro,NBA,2024-03-12,Tuesday,,Utah Jazz,Boston Celtics,Delta Center,Salt Lake City,UT
NBA_2024-03-12_NA_Los Angeles Clippers_Minnesota Timberwolves,basketball,pro,NBA,2024-03-12,Tuesday,,Los Angeles Clippers,Minnesota Timberwolves,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-12_NA_Sacramento Kings_Milwaukee Bucks,basketball,pro,NBA,2024-03-12,Tuesday,,Sacramento Kings,Milwaukee Bucks,Golden 1 Center,Sacramento,CA
NBA_2024-03-13_NA_Detroit Pistons_Toronto Raptors,basketball,pro,NBA,2024-03-13,Wednesday,,Detroit Pistons,Toronto Raptors,Little Caesars Arena,Detroit,MI
NBA_2024-03-13_NA_Orlando Magic_Brooklyn Nets,basketball,pro,NBA,2024-03-13,Wednesday,,Orlando Magic,Brooklyn Nets,Amway Center,Orlando,FL
NBA_2024-03-13_NA_Indiana Pacers_Chicago Bulls,basketball,pro,NBA,2024-03-13,Wednesday,,Indiana Pacers,Chicago Bulls,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2024-03-13_NA_Miami Heat_Denver Nuggets,basketball,pro,NBA,2024-03-13,Wednesday,,Miami Heat,Denver Nuggets,Kaseya Center,Miami,FL
NBA_2024-03-13_NA_Memphis Grizzlies_Charlotte Hornets,basketball,pro,NBA,2024-03-13,Wednesday,,Memphis Grizzlies,Charlotte Hornets,FedEx Forum,Memphis,TN
NBA_2024-03-13_NA_New Orleans Pelicans_Cleveland Cavaliers,basketball,pro,NBA,2024-03-13,Wednesday,,New Orleans Pelicans,Cleveland Cavaliers,Smoothie King Center,New Orleans,LA
NBA_2024-03-13_NA_Dallas Mavericks_Golden State Warriors,basketball,pro,NBA,2024-03-13,Wednesday,,Dallas Mavericks,Golden State Warriors,American Airlines Center,Dallas,TX
NBA_2024-03-13_NA_Portland Trail Blazers_Atlanta Hawks,basketball,pro,NBA,2024-03-13,Wednesday,,Portland Trail Blazers,Atlanta Hawks,Moda Center,Portland,OR
NBA_2024-03-13_NA_Sacramento Kings_Los Angeles Lakers,basketball,pro,NBA,2024-03-13,Wednesday,,Sacramento Kings,Los Angeles Lakers,Golden 1 Center,Sacramento,CA
NBA_2024-03-14_NA_Boston Celtics_Phoenix Suns,basketball,pro,NBA,2024-03-14,Thursday,,Boston Celtics,Phoenix Suns,TD Garden,Boston,MA
NBA_2024-03-14_NA_Chicago Bulls_Los Angeles Clippers,basketball,pro,NBA,2024-03-14,Thursday,,Chicago Bulls,Los Angeles Clippers,United Center,Chicago,IL
NBA_2024-03-14_NA_Houston Rockets_Washington Wizards,basketball,pro,NBA,2024-03-14,Thursday,,Houston Rockets,Washington Wizards,Toyota Center,Houston,TX
NBA_2024-03-14_NA_Milwaukee Bucks_Philadelphia 76ers,basketball,pro,NBA,2024-03-14,Thursday,,Milwaukee Bucks,Philadelphia 76ers,Fiserv Forum,Milwaukee,WI
NBA_2024-03-14_NA_Oklahoma City Thunder_Dallas Mavericks,basketball,pro,NBA,2024-03-14,Thursday,,Oklahoma City Thunder,Dallas Mavericks,Paycom Center,Oklahoma City,OK
NBA_2024-03-14_NA_Portland Trail Blazers_New York Knicks,basketball,pro,NBA,2024-03-14,Thursday,,Portland Trail Blazers,New York Knicks,Moda Center,Portland,OR
NBA_2024-03-15_NA_Charlotte Hornets_Phoenix Suns,basketball,pro,NBA,2024-03-15,Friday,,Charlotte Hornets,Phoenix Suns,Spectrum Center,Charlotte,NC
NBA_2024-03-15_NA_Detroit Pistons_Miami Heat,basketball,pro,NBA,2024-03-15,Friday,,Detroit Pistons,Miami Heat,Little Caesars Arena,Detroit,MI
NBA_2024-03-15_NA_Toronto Raptors_Orlando Magic,basketball,pro,NBA,2024-03-15,Friday,,Toronto Raptors,Orlando Magic,Scotiabank Arena,Toronto,ON
NBA_2024-03-15_NA_New Orleans Pelicans_Los Angeles Clippers,basketball,pro,NBA,2024-03-15,Friday,,New Orleans Pelicans,Los Angeles Clippers,Smoothie King Center,New Orleans,LA
NBA_2024-03-15_NA_San Antonio Spurs_Denver Nuggets,basketball,pro,NBA,2024-03-15,Friday,,San Antonio Spurs,Denver Nuggets,Frost Bank Center,San Antonio,TX
NBA_2024-03-15_NA_Utah Jazz_Atlanta Hawks,basketball,pro,NBA,2024-03-15,Friday,,Utah Jazz,Atlanta Hawks,Delta Center,Salt Lake City,UT
NBA_2024-03-16_NA_Houston Rockets_Cleveland Cavaliers,basketball,pro,NBA,2024-03-16,Saturday,,Houston Rockets,Cleveland Cavaliers,Toyota Center,Houston,TX
NBA_2024-03-16_NA_Indiana Pacers_Brooklyn Nets,basketball,pro,NBA,2024-03-16,Saturday,,Indiana Pacers,Brooklyn Nets,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2024-03-16_NA_New Orleans Pelicans_Portland Trail Blazers,basketball,pro,NBA,2024-03-16,Saturday,,New Orleans Pelicans,Portland Trail Blazers,Smoothie King Center,New Orleans,LA
NBA_2024-03-16_NA_Philadelphia 76ers_Charlotte Hornets,basketball,pro,NBA,2024-03-16,Saturday,,Philadelphia 76ers,Charlotte Hornets,Wells Fargo Center,Philadelphia,PA
NBA_2024-03-16_NA_Chicago Bulls_Washington Wizards,basketball,pro,NBA,2024-03-16,Saturday,,Chicago Bulls,Washington Wizards,United Center,Chicago,IL
NBA_2024-03-16_NA_Memphis Grizzlies_Oklahoma City Thunder,basketball,pro,NBA,2024-03-16,Saturday,,Memphis Grizzlies,Oklahoma City Thunder,FedEx Forum,Memphis,TN
NBA_2024-03-16_NA_Los Angeles Lakers_Golden State Warriors,basketball,pro,NBA,2024-03-16,Saturday,,Los Angeles Lakers,Golden State Warriors,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-16_NA_Utah Jazz_Minnesota Timberwolves,basketball,pro,NBA,2024-03-16,Saturday,,Utah Jazz,Minnesota Timberwolves,Delta Center,Salt Lake City,UT
NBA_2024-03-16_NA_Sacramento Kings_New York Knicks,basketball,pro,NBA,2024-03-16,Saturday,,Sacramento Kings,New York Knicks,Golden 1 Center,Sacramento,CA
NBA_2024-03-17_NA_Milwaukee Bucks_Phoenix Suns,basketball,pro,NBA,2024-03-17,Sunday,,Milwaukee Bucks,Phoenix Suns,Fiserv Forum,Milwaukee,WI
NBA_2024-03-17_NA_Detroit Pistons_Miami Heat,basketball,pro,NBA,2024-03-17,Sunday,,Detroit Pistons,Miami Heat,Little Caesars Arena,Detroit,MI
NBA_2024-03-17_NA_Dallas Mavericks_Denver Nuggets,basketball,pro,NBA,2024-03-17,Sunday,,Dallas Mavericks,Denver Nuggets,American Airlines Center,Dallas,TX
NBA_2024-03-17_NA_Orlando Magic_Toronto Raptors,basketball,pro,NBA,2024-03-17,Sunday,,Orlando Magic,Toronto Raptors,Amway Center,Orlando,FL
NBA_2024-03-17_NA_Washington Wizards_Boston Celtics,basketball,pro,NBA,2024-03-17,Sunday,,Washington Wizards,Boston Celtics,Capital One Arena,Washington,DC
NBA_2024-03-17_NA_San Antonio Spurs_Brooklyn Nets,basketball,pro,NBA,2024-03-17,Sunday,,San Antonio Spurs,Brooklyn Nets,Frost Bank Center,San Antonio,TX
NBA_2024-03-17_NA_Los Angeles Clippers_Atlanta Hawks,basketball,pro,NBA,2024-03-17,Sunday,,Los Angeles Clippers,Atlanta Hawks,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-18_NA_Indiana Pacers_Cleveland Cavaliers,basketball,pro,NBA,2024-03-18,Monday,,Indiana Pacers,Cleveland Cavaliers,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2024-03-18_NA_Boston Celtics_Detroit Pistons,basketball,pro,NBA,2024-03-18,Monday,,Boston Celtics,Detroit Pistons,TD Garden,Boston,MA
NBA_2024-03-18_NA_Philadelphia 76ers_Miami Heat,basketball,pro,NBA,2024-03-18,Monday,,Philadelphia 76ers,Miami Heat,Wells Fargo Center,Philadelphia,PA
NBA_2024-03-18_NA_Chicago Bulls_Portland Trail Blazers,basketball,pro,NBA,2024-03-18,Monday,,Chicago Bulls,Portland Trail Blazers,United Center,Chicago,IL
NBA_2024-03-18_NA_Utah Jazz_Minnesota Timberwolves,basketball,pro,NBA,2024-03-18,Monday,,Utah Jazz,Minnesota Timberwolves,Delta Center,Salt Lake City,UT
NBA_2024-03-18_NA_Golden State Warriors_New York Knicks,basketball,pro,NBA,2024-03-18,Monday,,Golden State Warriors,New York Knicks,Chase Center,San Francisco,CA
NBA_2024-03-18_NA_Sacramento Kings_Memphis Grizzlies,basketball,pro,NBA,2024-03-18,Monday,,Sacramento Kings,Memphis Grizzlies,Golden 1 Center,Sacramento,CA
NBA_2024-03-18_NA_Los Angeles Lakers_Atlanta Hawks,basketball,pro,NBA,2024-03-18,Monday,,Los Angeles Lakers,Atlanta Hawks,Crypto.com Arena,Los Angeles,CA
NBA_2024-03-19_NA_Orlando Magic_Charlotte Hornets,basketball,pro,NBA,2024-03-19,Tuesday,,Orlando Magic,Charlotte Hornets,Amway Center,Orlando,FL
NBA_2024-03-19_NA_Washington Wizards_Houston Rockets,basketball,pro,NBA,2024-03-19,Tuesday,,Washington Wizards,Houston Rockets,Capital One Arena,Washington,DC
NBA_2024-03-19_NA_Brooklyn Nets_New Orleans Pelicans,basketball,pro,NBA,2024-03-19,Tuesday,,Brooklyn Nets,New Orleans Pelicans,Barclays Center,Brooklyn,NY
NBA_2024-03-19_NA_San Antonio Spurs_Dallas Mavericks,basketball,pro,NBA,2024-03-19,Tuesday,,San Antonio Spurs,Dallas Mavericks,Frost Bank Center,San Antonio,TX
NBA_2024-03-19_NA_Minnesota Timberwolves_Denver Nuggets,basketball,pro,NBA,2024-03-19,Tuesday,,Minnesota Timberwolves,Denver Nuggets,Target Center,Minneapolis,MN
NBA_2024-03-20_NA_Cleveland Cavaliers_Miami Heat,basketball,pro,NBA,2024-03-20,Wednesday,,Cleveland Cavaliers,Miami Heat,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2024-03-20_NA_Detroit Pistons_Indiana Pacers,basketball,pro,NBA,2024-03-20,Wednesday,,Detroit Pistons,Indiana Pacers,Little Caesars Arena,Detroit,MI
NBA_2024-03-20_NA_Boston Celtics_Milwaukee Bucks,basketball,pro,NBA,2024-03-20,Wednesday,,Boston Celtics,Milwaukee Bucks,TD Garden,Boston,MA
NBA_2024-03-20_NA_Toronto Raptors_Sacramento Kings,basketball,pro,NBA,2024-03-20,Wednesday,,Toronto Raptors,Sacramento Kings,Scotiabank Arena,Toronto,ON
NBA_2024-03-20_NA_Oklahoma City Thunder_Utah Jazz,basketball,pro,NBA,2024-03-20,Wednesday,,Oklahoma City Thunder,Utah Jazz,Paycom Center,Oklahoma City,OK
NBA_2024-03-20_NA_Golden State Warriors_Memphis Grizzlies,basketball,pro,NBA,2024-03-20,Wednesday,,Golden State Warriors,Memphis Grizzlies,Chase Center,San Francisco,CA
NBA_2024-03-20_NA_Phoenix Suns_Philadelphia 76ers,basketball,pro,NBA,2024-03-20,Wednesday,,Phoenix Suns,Philadelphia 76ers,Footprint Center,Phoenix,AZ
NBA_2024-03-20_NA_Portland Trail Blazers_Los Angeles Clippers,basketball,pro,NBA,2024-03-20,Wednesday,,Portland Trail Blazers,Los Angeles Clippers,Moda Center,Portland,OR
NBA_2024-03-21_NA_Orlando Magic_New Orleans Pelicans,basketball,pro,NBA,2024-03-21,Thursday,,Orlando Magic,New Orleans Pelicans,Amway Center,Orlando,FL
